Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request date,Request hour,Request day,Request hour timeslot,Drop date,Drop hour,Drop day,Drop hour timeslot
2713,City,18.0,Trip Completed,2016-07-13 01:46:42,2016-07-13 02:37:08,2016-07-13,1,Wednesday,,2016-07-13,2.0,Wednesday,Late night
2845,City,18.0,Trip Completed,2016-07-13 05:28:29,2016-07-13 06:10:40,2016-07-13,5,Wednesday,Early morning,2016-07-13,6.0,Wednesday,Early morning
3943,Airport,18.0,Trip Completed,2016-07-13 22:35:38,2016-07-13 23:33:20,2016-07-13,22,Wednesday,Night,2016-07-13,23.0,Wednesday,Night
4792,City,18.0,Trip Completed,2016-07-14 16:47:15,2016-07-14 17:34:39,2016-07-14,16,Thursday,Afternoon,2016-07-14,17.0,Thursday,Evening
5207,Airport,18.0,Trip Completed,2016-07-14 20:57:41,2016-07-14 21:56:21,2016-07-14,20,Thursday,Evening,2016-07-14,21.0,Thursday,Night
5890,City,18.0,Trip Completed,2016-07-15 09:43:57,2016-07-15 10:55:22,2016-07-15,9,Friday,Late morning,2016-07-15,10.0,Friday,Late morning
494,City,19.0,Trip Completed,2016-11-07 09:36:00,2016-11-07 10:02:00,2016-11-07,9,Monday,Late morning,2016-11-07,10.0,Monday,Late morning
1485,City,19.0,Trip Completed,2016-12-07 05:21:00,2016-12-07 06:35:00,2016-12-07,5,Wednesday,Early morning,2016-12-07,6.0,Wednesday,Early morning
2042,City,19.0,Trip Completed,2016-12-07 14:30:00,2016-12-07 15:09:00,2016-12-07,14,Wednesday,Afternoon,2016-12-07,15.0,Wednesday,Afternoon
2561,Airport,19.0,Trip Completed,2016-12-07 21:29:00,2016-12-07 22:44:00,2016-12-07,21,Wednesday,Night,2016-12-07,22.0,Wednesday,Night
3813,Airport,19.0,Trip Completed,2016-07-13 21:06:57,2016-07-13 21:46:24,2016-07-13,21,Wednesday,Night,2016-07-13,21.0,Wednesday,Night
4260,Airport,19.0,Trip Completed,2016-07-14 06:11:51,2016-07-14 06:59:46,2016-07-14,6,Thursday,Early morning,2016-07-14,6.0,Thursday,Early morning
4395,City,19.0,Trip Completed,2016-07-14 08:00:15,2016-07-14 08:54:39,2016-07-14,8,Thursday,Early morning,2016-07-14,8.0,Thursday,Early morning
5919,City,19.0,Trip Completed,2016-07-15 10:03:42,2016-07-15 10:59:27,2016-07-15,10,Friday,Late morning,2016-07-15,10.0,Friday,Late morning
6002,Airport,19.0,Trip Completed,2016-07-15 12:04:15,2016-07-15 12:53:36,2016-07-15,12,Friday,Late morning,2016-07-15,12.0,Friday,Late morning
468,City,20.0,Trip Completed,2016-11-07 09:20:00,2016-11-07 10:05:00,2016-11-07,9,Monday,Late morning,2016-11-07,10.0,Monday,Late morning
693,Airport,20.0,Trip Completed,2016-11-07 13:51:00,2016-11-07 15:01:00,2016-11-07,13,Monday,Afternoon,2016-11-07,15.0,Monday,Afternoon
1178,City,20.0,Trip Completed,2016-11-07 21:05:00,2016-11-07 22:06:00,2016-11-07,21,Monday,Night,2016-11-07,22.0,Monday,Night
2103,City,20.0,Trip Completed,2016-12-07 16:08:00,2016-12-07 17:18:00,2016-12-07,16,Wednesday,Afternoon,2016-12-07,17.0,Wednesday,Evening
2292,Airport,20.0,Trip Completed,2016-12-07 18:46:00,2016-12-07 19:23:00,2016-12-07,18,Wednesday,Evening,2016-12-07,19.0,Wednesday,Evening
3339,City,20.0,Trip Completed,2016-07-13 12:40:58,2016-07-13 13:30:26,2016-07-13,12,Wednesday,Late morning,2016-07-13,13.0,Wednesday,Afternoon
3694,City,20.0,Trip Completed,2016-07-13 19:33:19,2016-07-13 20:35:08,2016-07-13,19,Wednesday,Evening,2016-07-13,20.0,Wednesday,Evening
4469,City,20.0,Trip Completed,2016-07-14 08:45:13,2016-07-14 09:48:08,2016-07-14,8,Thursday,Early morning,2016-07-14,9.0,Thursday,Late morning
6432,City,20.0,Trip Completed,2016-07-15 19:50:57,2016-07-15 20:30:05,2016-07-15,19,Friday,Evening,2016-07-15,20.0,Friday,Evening
1895,City,21.0,Trip Completed,2016-12-07 10:20:00,2016-12-07 10:52:00,2016-12-07,10,Wednesday,Late morning,2016-12-07,10.0,Wednesday,Late morning
1981,Airport,21.0,Trip Completed,2016-12-07 12:23:00,2016-12-07 12:56:00,2016-12-07,12,Wednesday,Late morning,2016-12-07,12.0,Wednesday,Late morning
3744,Airport,21.0,Trip Completed,2016-07-13 20:28:11,2016-07-13 21:22:42,2016-07-13,20,Wednesday,Evening,2016-07-13,21.0,Wednesday,Night
4433,Airport,21.0,Trip Completed,2016-07-14 08:26:32,2016-07-14 09:12:02,2016-07-14,8,Thursday,Early morning,2016-07-14,9.0,Thursday,Late morning
6039,Airport,21.0,Trip Completed,2016-07-15 13:11:04,2016-07-15 13:38:01,2016-07-15,13,Friday,Afternoon,2016-07-15,13.0,Friday,Afternoon
6543,City,21.0,Trip Completed,2016-07-15 20:54:20,2016-07-15 22:12:36,2016-07-15,20,Friday,Evening,2016-07-15,22.0,Friday,Night
110,City,22.0,Trip Completed,2016-11-07 05:05:00,2016-11-07 06:06:00,2016-11-07,5,Monday,Early morning,2016-11-07,6.0,Monday,Early morning
362,City,22.0,Trip Completed,2016-11-07 08:01:00,2016-11-07 09:18:00,2016-11-07,8,Monday,Early morning,2016-11-07,9.0,Monday,Late morning
666,Airport,22.0,Trip Completed,2016-11-07 13:02:00,2016-11-07 13:45:00,2016-11-07,13,Monday,Afternoon,2016-11-07,13.0,Monday,Afternoon
926,City,22.0,Trip Completed,2016-11-07 18:28:00,2016-11-07 19:34:00,2016-11-07,18,Monday,Evening,2016-11-07,19.0,Monday,Evening
1180,Airport,22.0,Trip Completed,2016-11-07 21:01:00,2016-11-07 22:14:00,2016-11-07,21,Monday,Night,2016-11-07,22.0,Monday,Night
1900,City,22.0,Trip Completed,2016-12-07 10:32:00,2016-12-07 11:42:00,2016-12-07,10,Wednesday,Late morning,2016-12-07,11.0,Wednesday,Late morning
2506,City,22.0,Trip Completed,2016-12-07 21:01:00,2016-12-07 21:38:00,2016-12-07,21,Wednesday,Night,2016-12-07,21.0,Wednesday,Night
3064,City,22.0,Trip Completed,2016-07-13 08:02:03,2016-07-13 08:58:46,2016-07-13,8,Wednesday,Early morning,2016-07-13,8.0,Wednesday,Early morning
3327,Airport,22.0,Trip Completed,2016-07-13 12:24:41,2016-07-13 13:23:39,2016-07-13,12,Wednesday,Late morning,2016-07-13,13.0,Wednesday,Afternoon
3601,City,22.0,Trip Completed,2016-07-13 18:39:00,2016-07-13 19:29:07,2016-07-13,18,Wednesday,Evening,2016-07-13,19.0,Wednesday,Evening
4768,Airport,22.0,Trip Completed,2016-07-14 15:39:24,2016-07-14 16:49:03,2016-07-14,15,Thursday,Afternoon,2016-07-14,16.0,Thursday,Afternoon
5142,City,22.0,Trip Completed,2016-07-14 20:17:51,2016-07-14 20:48:58,2016-07-14,20,Thursday,Evening,2016-07-14,20.0,Thursday,Evening
5366,Airport,22.0,Trip Completed,2016-07-14 23:27:22,2016-07-15 00:19:50,2016-07-14,23,Thursday,Night,2016-07-15,0.0,Friday,
5575,City,22.0,Trip Completed,2016-07-15 05:53:55,2016-07-15 06:50:02,2016-07-15,5,Friday,Early morning,2016-07-15,6.0,Friday,Early morning
5902,City,22.0,Trip Completed,2016-07-15 09:52:57,2016-07-15 10:37:05,2016-07-15,9,Friday,Late morning,2016-07-15,10.0,Friday,Late morning
6694,Airport,22.0,Trip Completed,2016-07-15 22:45:44,2016-07-15 23:17:53,2016-07-15,22,Friday,Night,2016-07-15,23.0,Friday,Night
523,Airport,23.0,Trip Completed,2016-11-07 09:48:00,2016-11-07 10:37:00,2016-11-07,9,Monday,Late morning,2016-11-07,10.0,Monday,Late morning
747,City,23.0,Trip Completed,2016-11-07 15:53:00,2016-11-07 16:43:00,2016-11-07,15,Monday,Afternoon,2016-11-07,16.0,Monday,Afternoon
1371,Airport,23.0,Trip Completed,2016-12-07 00:22:00,2016-12-07 01:33:00,2016-12-07,0,Wednesday,,2016-12-07,1.0,Wednesday,
1553,City,23.0,Trip Completed,2016-12-07 06:09:00,2016-12-07 07:09:00,2016-12-07,6,Wednesday,Early morning,2016-12-07,7.0,Wednesday,Early morning
1692,Airport,23.0,Trip Completed,2016-12-07 07:52:00,2016-12-07 09:01:00,2016-12-07,7,Wednesday,Early morning,2016-12-07,9.0,Wednesday,Late morning
2114,City,23.0,Trip Completed,2016-12-07 16:36:00,2016-12-07 17:21:00,2016-12-07,16,Wednesday,Afternoon,2016-12-07,17.0,Wednesday,Evening
2742,City,23.0,Trip Completed,2016-07-13 03:07:37,2016-07-13 03:51:35,2016-07-13,3,Wednesday,Late night,2016-07-13,3.0,Wednesday,Late night
4273,City,23.0,Trip Completed,2016-07-14 06:17:01,2016-07-14 07:02:28,2016-07-14,6,Thursday,Early morning,2016-07-14,7.0,Thursday,Early morning
4668,City,23.0,Trip Completed,2016-07-14 12:25:02,2016-07-14 13:34:58,2016-07-14,12,Thursday,Late morning,2016-07-14,13.0,Thursday,Afternoon
5425,City,23.0,Trip Completed,2016-07-15 02:23:56,2016-07-15 03:08:35,2016-07-15,2,Friday,Late night,2016-07-15,3.0,Friday,Late night
5488,City,23.0,Trip Completed,2016-07-15 04:53:42,2016-07-15 06:00:16,2016-07-15,4,Friday,Late night,2016-07-15,6.0,Friday,Early morning
5781,City,23.0,Trip Completed,2016-07-15 08:35:47,2016-07-15 09:42:27,2016-07-15,8,Friday,Early morning,2016-07-15,9.0,Friday,Late morning
5966,Airport,23.0,Trip Completed,2016-07-15 10:54:27,2016-07-15 11:58:44,2016-07-15,10,Friday,Late morning,2016-07-15,11.0,Friday,Late morning
6122,City,23.0,Trip Completed,2016-07-15 15:26:06,2016-07-15 16:29:40,2016-07-15,15,Friday,Afternoon,2016-07-15,16.0,Friday,Afternoon
357,Airport,24.0,Trip Completed,2016-11-07 08:00:00,2016-11-07 09:08:00,2016-11-07,8,Monday,Early morning,2016-11-07,9.0,Monday,Late morning
1068,City,24.0,Trip Completed,2016-11-07 19:52:00,2016-11-07 20:48:00,2016-11-07,19,Monday,Evening,2016-11-07,20.0,Monday,Evening
2689,Airport,24.0,Trip Completed,2016-07-13 00:34:03,2016-07-13 01:49:08,2016-07-13,0,Wednesday,,2016-07-13,1.0,Wednesday,
2791,City,24.0,Trip Completed,2016-07-13 04:56:20,2016-07-13 05:33:20,2016-07-13,4,Wednesday,Late night,2016-07-13,5.0,Wednesday,Early morning
3321,City,24.0,Trip Completed,2016-07-13 12:23:02,2016-07-13 13:25:14,2016-07-13,12,Wednesday,Late morning,2016-07-13,13.0,Wednesday,Afternoon
3423,Airport,24.0,Trip Completed,2016-07-13 15:52:07,2016-07-13 16:50:46,2016-07-13,15,Wednesday,Afternoon,2016-07-13,16.0,Wednesday,Afternoon
3761,Airport,24.0,Trip Completed,2016-07-13 20:35:24,2016-07-13 21:39:02,2016-07-13,20,Wednesday,Evening,2016-07-13,21.0,Wednesday,Night
4140,City,24.0,Trip Completed,2016-07-14 04:48:09,2016-07-14 06:05:01,2016-07-14,4,Thursday,Late night,2016-07-14,6.0,Thursday,Early morning
4656,City,24.0,Trip Completed,2016-07-14 12:06:27,2016-07-14 12:49:14,2016-07-14,12,Thursday,Late morning,2016-07-14,12.0,Thursday,Late morning
4931,Airport,24.0,Trip Completed,2016-07-14 18:21:52,2016-07-14 18:54:03,2016-07-14,18,Thursday,Evening,2016-07-14,18.0,Thursday,Evening
5268,City,24.0,Trip Completed,2016-07-14 21:29:35,2016-07-14 22:30:11,2016-07-14,21,Thursday,Night,2016-07-14,22.0,Thursday,Night
5811,City,24.0,Trip Completed,2016-07-15 08:46:30,2016-07-15 09:26:33,2016-07-15,8,Friday,Early morning,2016-07-15,9.0,Friday,Late morning
6139,Airport,24.0,Trip Completed,2016-07-15 15:45:16,2016-07-15 16:40:41,2016-07-15,15,Friday,Afternoon,2016-07-15,16.0,Friday,Afternoon
6333,Airport,24.0,Trip Completed,2016-07-15 18:41:22,2016-07-15 19:53:29,2016-07-15,18,Friday,Evening,2016-07-15,19.0,Friday,Evening
773,City,25.0,Trip Completed,2016-11-07 16:23:00,2016-11-07 17:21:00,2016-11-07,16,Monday,Afternoon,2016-11-07,17.0,Monday,Evening
1123,City,25.0,Trip Completed,2016-11-07 20:20:00,2016-11-07 21:18:00,2016-11-07,20,Monday,Evening,2016-11-07,21.0,Monday,Night
2667,Airport,25.0,Trip Completed,2016-12-07 23:35:00,2016-07-13 00:40:52,2016-12-07,23,Wednesday,Night,2016-07-13,0.0,Wednesday,
2833,City,25.0,Trip Completed,2016-07-13 05:27:26,2016-07-13 06:19:18,2016-07-13,5,Wednesday,Early morning,2016-07-13,6.0,Wednesday,Early morning
3396,City,25.0,Trip Completed,2016-07-13 14:59:08,2016-07-13 15:57:24,2016-07-13,14,Wednesday,Afternoon,2016-07-13,15.0,Wednesday,Afternoon
3590,City,25.0,Trip Completed,2016-07-13 18:31:29,2016-07-13 19:31:56,2016-07-13,18,Wednesday,Evening,2016-07-13,19.0,Wednesday,Evening
3762,City,25.0,Trip Completed,2016-07-13 20:38:10,2016-07-13 21:21:24,2016-07-13,20,Wednesday,Evening,2016-07-13,21.0,Wednesday,Night
4566,City,25.0,Trip Completed,2016-07-14 09:48:56,2016-07-14 10:22:52,2016-07-14,9,Thursday,Late morning,2016-07-14,10.0,Thursday,Late morning
4862,City,25.0,Trip Completed,2016-07-14 17:37:44,2016-07-14 18:41:40,2016-07-14,17,Thursday,Evening,2016-07-14,18.0,Thursday,Evening
5564,Airport,25.0,Trip Completed,2016-07-15 05:41:11,2016-07-15 06:53:22,2016-07-15,5,Friday,Early morning,2016-07-15,6.0,Friday,Early morning
6187,City,25.0,Trip Completed,2016-07-15 17:11:08,2016-07-15 18:08:11,2016-07-15,17,Friday,Evening,2016-07-15,18.0,Friday,Evening
6642,City,25.0,Trip Completed,2016-07-15 22:07:14,2016-07-15 22:54:02,2016-07-15,22,Friday,Night,2016-07-15,22.0,Friday,Night
322,City,26.0,Trip Completed,2016-11-07 07:31:00,2016-11-07 08:10:00,2016-11-07,7,Monday,Early morning,2016-11-07,8.0,Monday,Early morning
793,City,26.0,Trip Completed,2016-11-07 17:04:00,2016-11-07 18:06:00,2016-11-07,17,Monday,Evening,2016-11-07,18.0,Monday,Evening
898,Airport,26.0,Trip Completed,2016-11-07 18:14:00,2016-11-07 19:09:00,2016-11-07,18,Monday,Evening,2016-11-07,19.0,Monday,Evening
1258,City,26.0,Trip Completed,2016-11-07 21:51:00,2016-11-07 23:00:00,2016-11-07,21,Monday,Night,2016-11-07,23.0,Monday,Night
2832,City,26.0,Trip Completed,2016-07-13 05:20:16,2016-07-13 06:14:07,2016-07-13,5,Wednesday,Early morning,2016-07-13,6.0,Wednesday,Early morning
3139,City,26.0,Trip Completed,2016-07-13 08:54:04,2016-07-13 09:22:42,2016-07-13,8,Wednesday,Early morning,2016-07-13,9.0,Wednesday,Late morning
3438,City,26.0,Trip Completed,2016-07-13 16:12:53,2016-07-13 17:13:44,2016-07-13,16,Wednesday,Afternoon,2016-07-13,17.0,Wednesday,Evening
3966,Airport,26.0,Trip Completed,2016-07-13 22:50:42,2016-07-13 23:27:43,2016-07-13,22,Wednesday,Night,2016-07-13,23.0,Wednesday,Night
6401,Airport,26.0,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:57,2016-07-15,19,Friday,Evening,2016-07-15,20.0,Friday,Evening
204,City,27.0,Trip Completed,2016-11-07 06:04:00,2016-11-07 06:44:00,2016-11-07,6,Monday,Early morning,2016-11-07,6.0,Monday,Early morning
632,Airport,27.0,Trip Completed,2016-11-07 12:20:00,2016-11-07 13:10:00,2016-11-07,12,Monday,Late morning,2016-11-07,13.0,Monday,Afternoon
763,City,27.0,Trip Completed,2016-11-07 16:19:00,2016-11-07 17:25:00,2016-11-07,16,Monday,Afternoon,2016-11-07,17.0,Monday,Evening
1786,Airport,27.0,Trip Completed,2016-12-07 09:03:00,2016-12-07 09:58:00,2016-12-07,9,Wednesday,Late morning,2016-12-07,9.0,Wednesday,Late morning
1968,City,27.0,Trip Completed,2016-12-07 12:10:00,2016-12-07 12:49:00,2016-12-07,12,Wednesday,Late morning,2016-12-07,12.0,Wednesday,Late morning
2088,Airport,27.0,Trip Completed,2016-12-07 15:51:00,2016-12-07 17:02:00,2016-12-07,15,Wednesday,Afternoon,2016-12-07,17.0,Wednesday,Evening
2473,Airport,27.0,Trip Completed,2016-12-07 20:43:00,2016-12-07 21:20:00,2016-12-07,20,Wednesday,Evening,2016-12-07,21.0,Wednesday,Night
2869,Airport,27.0,Trip Completed,2016-07-13 05:50:09,2016-07-13 06:27:07,2016-07-13,5,Wednesday,Early morning,2016-07-13,6.0,Wednesday,Early morning
3742,Airport,27.0,Trip Completed,2016-07-13 20:24:23,2016-07-13 20:48:05,2016-07-13,20,Wednesday,Evening,2016-07-13,20.0,Wednesday,Evening
4440,Airport,27.0,Trip Completed,2016-07-14 08:26:29,2016-07-14 09:00:36,2016-07-14,8,Thursday,Early morning,2016-07-14,9.0,Thursday,Late morning
5234,City,27.0,Trip Completed,2016-07-14 21:09:47,2016-07-14 21:52:37,2016-07-14,21,Thursday,Night,2016-07-14,21.0,Thursday,Night
6354,Airport,27.0,Trip Completed,2016-07-15 18:59:01,2016-07-15 19:35:10,2016-07-15,18,Friday,Evening,2016-07-15,19.0,Friday,Evening
6638,City,27.0,Trip Completed,2016-07-15 21:59:10,2016-07-15 23:13:18,2016-07-15,21,Friday,Night,2016-07-15,23.0,Friday,Night
84,City,28.0,Trip Completed,2016-11-07 04:50:00,2016-11-07 05:26:00,2016-11-07,4,Monday,Late night,2016-11-07,5.0,Monday,Early morning
1199,City,28.0,Trip Completed,2016-11-07 21:17:00,2016-11-07 21:53:00,2016-11-07,21,Monday,Night,2016-11-07,21.0,Monday,Night
1676,Airport,28.0,Trip Completed,2016-12-07 07:44:00,2016-12-07 08:40:00,2016-12-07,7,Wednesday,Early morning,2016-12-07,8.0,Wednesday,Early morning
2774,City,28.0,Trip Completed,2016-07-13 04:33:38,2016-07-13 05:13:54,2016-07-13,4,Wednesday,Late night,2016-07-13,5.0,Wednesday,Early morning
3220,Airport,28.0,Trip Completed,2016-07-13 09:51:41,2016-07-13 10:24:39,2016-07-13,9,Wednesday,Late morning,2016-07-13,10.0,Wednesday,Late morning
3718,Airport,28.0,Trip Completed,2016-07-13 19:56:20,2016-07-13 20:47:17,2016-07-13,19,Wednesday,Evening,2016-07-13,20.0,Wednesday,Evening
4904,Airport,28.0,Trip Completed,2016-07-14 18:02:23,2016-07-14 18:58:49,2016-07-14,18,Thursday,Evening,2016-07-14,18.0,Thursday,Evening
6527,Airport,28.0,Trip Completed,2016-07-15 20:54:01,2016-07-15 21:53:29,2016-07-15,20,Friday,Evening,2016-07-15,21.0,Friday,Night
6710,City,28.0,Trip Completed,2016-07-15 23:02:36,2016-07-16 00:12:12,2016-07-15,23,Friday,Night,2016-07-16,0.0,Saturday,
1584,Airport,29.0,Trip Completed,2016-12-07 06:26:00,2016-12-07 07:18:00,2016-12-07,6,Wednesday,Early morning,2016-12-07,7.0,Wednesday,Early morning
1966,Airport,29.0,Trip Completed,2016-12-07 12:05:00,2016-12-07 13:12:00,2016-12-07,12,Wednesday,Late morning,2016-12-07,13.0,Wednesday,Afternoon
2827,City,29.0,Trip Completed,2016-07-13 05:18:31,2016-07-13 06:18:22,2016-07-13,5,Wednesday,Early morning,2016-07-13,6.0,Wednesday,Early morning
2945,Airport,29.0,Trip Completed,2016-07-13 06:34:13,2016-07-13 07:28:05,2016-07-13,6,Wednesday,Early morning,2016-07-13,7.0,Wednesday,Early morning
3365,City,29.0,Trip Completed,2016-07-13 13:47:14,2016-07-13 14:51:51,2016-07-13,13,Wednesday,Afternoon,2016-07-13,14.0,Wednesday,Afternoon
3548,Airport,29.0,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,2016-07-13,18,Wednesday,Evening,2016-07-13,19.0,Wednesday,Evening
3753,City,29.0,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,2016-07-13,20,Wednesday,Evening,2016-07-13,21.0,Wednesday,Night
4569,Airport,29.0,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,2016-07-14,9,Thursday,Late morning,2016-07-14,10.0,Thursday,Late morning
6309,Airport,29.0,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,2016-07-15,18,Friday,Evening,2016-07-15,19.0,Friday,Evening
6437,City,29.0,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,2016-07-15,19,Friday,Evening,2016-07-15,20.0,Friday,Evening
517,Airport,30.0,Trip Completed,2016-11-07 09:45:00,2016-11-07 10:24:00,2016-11-07,9,Monday,Late morning,2016-11-07,10.0,Monday,Late morning
1406,Airport,30.0,Trip Completed,2016-12-07 03:02:00,2016-12-07 03:55:00,2016-12-07,3,Wednesday,Late night,2016-12-07,3.0,Wednesday,Late night
1643,Airport,30.0,Trip Completed,2016-12-07 07:18:00,2016-12-07 08:10:00,2016-12-07,7,Wednesday,Early morning,2016-12-07,8.0,Wednesday,Early morning
2108,Airport,30.0,Trip Completed,2016-12-07 16:14:00,2016-12-07 16:48:00,2016-12-07,16,Wednesday,Afternoon,2016-12-07,16.0,Wednesday,Afternoon
2647,City,30.0,Trip Completed,2016-12-07 22:46:00,2016-12-07 23:18:00,2016-12-07,22,Wednesday,Night,2016-12-07,23.0,Wednesday,Night
3129,City,30.0,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,2016-07-13,8,Wednesday,Early morning,2016-07-13,9.0,Wednesday,Late morning
3738,Airport,30.0,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,2016-07-13,20,Wednesday,Evening,2016-07-13,20.0,Wednesday,Evening
4422,Airport,30.0,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,2016-07-14,8,Thursday,Early morning,2016-07-14,9.0,Thursday,Late morning
4790,City,30.0,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,2016-07-14,16,Thursday,Afternoon,2016-07-14,17.0,Thursday,Evening
5496,City,30.0,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,2016-07-15,4,Friday,Late night,2016-07-15,5.0,Friday,Early morning
6484,Airport,30.0,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,2016-07-15,20,Friday,Evening,2016-07-15,21.0,Friday,Night
6731,Airport,30.0,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,2016-07-15,23,Friday,Night,2016-07-16,0.0,Saturday,
629,Airport,31.0,Trip Completed,2016-11-07 12:14:00,2016-11-07 13:00:00,2016-11-07,12,Monday,Late morning,2016-11-07,13.0,Monday,Afternoon
745,Airport,31.0,Trip Completed,2016-11-07 15:48:00,2016-11-07 16:45:00,2016-11-07,15,Monday,Afternoon,2016-11-07,16.0,Monday,Afternoon
1064,City,31.0,Trip Completed,2016-11-07 19:53:00,2016-11-07 20:31:00,2016-11-07,19,Monday,Evening,2016-11-07,20.0,Monday,Evening
1886,Airport,31.0,Trip Completed,2016-12-07 10:10:00,2016-12-07 10:35:00,2016-12-07,10,Wednesday,Late morning,2016-12-07,10.0,Wednesday,Late morning
5608,Airport,31.0,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,2016-07-15,6,Friday,Early morning,2016-07-15,7.0,Friday,Early morning
5877,City,31.0,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,2016-07-15,9,Friday,Late morning,2016-07-15,10.0,Friday,Late morning
6100,Airport,31.0,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,2016-07-15,14,Friday,Afternoon,2016-07-15,15.0,Friday,Afternoon
6659,Airport,31.0,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,2016-07-15,22,Friday,Night,2016-07-15,23.0,Friday,Night
2162,Airport,32.0,Trip Completed,2016-12-07 17:34:00,2016-12-07 18:33:00,2016-12-07,17,Wednesday,Evening,2016-12-07,18.0,Wednesday,Evening
3294,Airport,32.0,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,2016-07-13,11,Wednesday,Late morning,2016-07-13,12.0,Wednesday,Late morning
3686,City,32.0,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,2016-07-13,19,Wednesday,Evening,2016-07-13,20.0,Wednesday,Evening
4784,City,32.0,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,2016-07-14,16,Thursday,Afternoon,2016-07-14,17.0,Thursday,Evening
5896,City,32.0,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,2016-07-15,9,Friday,Late morning,2016-07-15,10.0,Friday,Late morning
6190,City,32.0,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,2016-07-15,17,Friday,Evening,2016-07-15,17.0,Friday,Evening
6551,City,32.0,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,2016-07-15,21,Friday,Night,2016-07-15,22.0,Friday,Night
